date,Year,IND_VOL,Accumulator,LABNO,FIELDNOTES,Temperature,TEMP_F,VWSP,V_WSP_F,WSP,S_WSP_F,WDR,WIND_DIR_F,LWC,LWC_F,PSA,SR,SOLAR_RAD_F,SIG_T,RainCount,RAIN_HR_F,CloudCount
6/8/2018 2:00,2018,,0.129742707,,,7.352189907,,,,15.25220141,,266.8516495,,0.007982152,,-4.584488957,12.74634887,,,0.913716653,,-0.801371429
6/8/2018 3:00,2018,,0.130124638,,,6.616229118,,,,15.66868615,,273.4344907,,0.075018333,,70.78237373,14.22972917,,,0.495205296,,24.76522576
6/8/2018 4:00,2018,,0.177964268,,,6.641944444,,,,12.94857778,,289.179305,,0.470549242,,327.0962121,14.26145833,,,19.16504968,,41.36505
6/8/2018 5:00,2018,,0.7052937,,,7.247863984,,,,9.81584835,,312.3802689,,0.515182614,,-29.05161616,14.37489931,,,3.819233854,,55.36489444
6/8/2018 6:00,2018,,1.171907092,,,6.495267292,,,,7.416576162,,326.3708691,,0.576564116,,-216.1149717,52.7083298,,,0.0343,,57.40222333
6/8/2018 7:00,2018,,0.235323106,,,6.339854167,,,,4.306414141,,328.4885067,,0.379412096,,-237.0670707,204.9797292,,,-0.1374,,59.4555
6/8/2018 8:00,2018,,0.269714722,,,6.045004735,,,,2.641915152,,249.3670028,,0.051016625,,-149.3605556,321.3509699,,,-0.212,,17.04637955
6/8/2018 9:00,2018,,0.272335354,,,6.486540582,,,,1.572404007,,270.3975947,,0.013027702,,-27.65136364,558.0804514,,,-0.336422222,,-0.979546984
6/8/2018 10:00,2018,,0.272398611,,,6.629826389,,,,2.946088889,,279.3344425,,0.010876389,,-24.48686869,682.0530556,,,-0.244316667,,2.121933333
6/8/2018 11:00,2018,,0.272416524,,,8.248256313,,,,2.604195455,,270.2010935,,0.006902323,,-5.739343435,781.1250486,,,-0.286719697,,-0.967618636
6/8/2018 12:00,2018,,0.272762045,,,9.277265362,,,,2.711917306,,270.6855294,,0.006917652,,-5.57973064,898.5046713,,,-0.330791492,,-0.964623636
6/8/2018 13:00,2018,,0.272734697,,,10.56426452,,,,2.748029293,,275.3364715,,0.006821988,,-6.167640692,952.4318919,,,-0.386083333,,-0.941466667
6/8/2018 14:00,2018,,0.270868763,,,11.55406944,,,,2.836383333,,271.7367415,,0.006504444,,-9.82,1018.353326,,,-0.384516667,,-0.925057143
6/8/2018 15:00,2018,,0.270308936,,,11.35326389,,,,3.123827778,,273.4848689,,0.006731869,,-6.665909091,857.7019514,,,-0.350436667,,-0.88934
6/8/2018 16:00,2018,,0.269908207,,,12.29861111,,,,2.674244444,,257.0985665,,0.007082702,,-7.371212121,738.3613542,,,-0.40675,,-0.88005
6/8/2018 17:00,2018,,0.270063721,,,11.87494367,,,,4.486814646,,267.0688134,,0.007196465,,-5.759191919,547.3503472,,,-0.294640909,,-0.875442424
6/8/2018 18:00,2018,,0.27031811,,,11.60271575,,,,4.485867003,,275.3713102,,0.006927504,,-8.446372054,284.3513507,,,-0.218015152,,-0.808218182
6/8/2018 19:00,2018,,0.128007912,,,10.10850694,,,,5.794244444,,294.809307,,0.006151742,,-12.4319697,152.6022986,,,-0.07474,,-0.950226667
6/8/2018 20:00,2018,,0.124108561,,,8.086262626,,,,9.393064647,,304.9962121,,0.00641736,,-11.28072248,18.45677024,,,0.063509091,,-1.006612121
6/8/2018 21:00,2018,,0.123785328,,,7.082648359,,,,11.82809596,,305.4181023,,0.00644638,,-11.92722222,8.755208333,,,0.139179654,,-1.021119913
6/8/2018 22:00,2018,,0.123460533,,,7.25237016,,,,13.9273565,,307.6697475,,0.006185649,,-17.82344755,8.92346516,,,0.145297436,,-1.034738384
6/8/2018 23:00,2018,,0.123501886,,,7.228068182,,,,13.96203939,,309.4591493,,0.00663431,,-10.49727273,9.17150463,,,0.139115152,,-1.031166667
6/9/2018 0:00,2018,,0.123606101,,,7.183405594,,,,13.14042,,312.2969704,,0.006758826,,-8.528535353,8.892199074,,,0.13332289,,-1.052695455
6/9/2018 1:00,2018,,0.123233228,,,7.228063763,,,,12.16770323,,324.6847706,,0.006944116,,-6.753947812,8.844641204,,,0.062216667,,-1.068298485
6/9/2018 2:00,2018,,0.123107172,,,6.961666667,,,,11.96029714,,318.4566091,,0.007008333,,-7.20989899,8.740618056,,,0.086766667,,-1.061542381
6/9/2018 3:00,2018,,0.123387906,,,6.540221175,,,,11.8120101,,313.7748003,,0.006935188,,-7.345418471,8.820340278,,,0.119518485,,-1.073290606
6/9/2018 4:00,2018,,0.123603855,,,5.891546612,,,,12.01325229,,307.3759442,,0.056684377,,-92.60414142,8.291173611,,,1.480336645,,12.00124864
6/9/2018 5:00,2018,,0.295559684,,,6.187375,,,,11.74461495,,291.9981419,,0.313698819,,-226.3731421,9.556032242,,,2.312538535,,58.01244697
6/9/2018 6:00,2018,,0.601681919,,,6.381906566,,,,11.5223202,,276.5287162,,0.322403308,,243.8402694,78.81804398,,,0.056822727,,59.4823303
6/9/2018 7:00,2018,,0.20956955,,,6.711990741,,,,12.4715672,,280.1015342,,0.178045568,,-70.0266835,293.2057025,,,0.049033333,,37.71601667
6/9/2018 8:00,2018,,0.238734554,,,7.357064831,,,,10.64617434,,286.0739393,,0.00778923,,-7.312861953,510.1100625,,,0.030069697,,-1.30845
6/9/2018 9:00,2018,,0.238672008,,,7.699559975,,,,6.110682828,,300.3159339,,0.00729649,,-7.503215488,687.9683935,,,-0.073381818,,-1.024114242
6/9/2018 10:00,2018,,0.23882197,,,8.525590278,,,,4.433577778,,296.5419745,,0.006924116,,-6.24040404,780.9776042,,,-0.199766667,,-1.0078
6/9/2018 11:00,2018,,0.238653098,,,10.07445391,,,,4.847286364,,297.5586777,,0.006816111,,-5.650656566,960.7522569,,,-0.240060606,,-0.989593939
6/9/2018 12:00,2018,,0.238575682,,,10.32728268,,,,4.637861616,,292.0497869,,0.006971818,,-5.21989899,607.7145949,,,-0.173666667,,-0.98785
6/9/2018 13:00,2018,,0.23858601,,,11.32001967,,,,5.379494242,,296.6804644,,0.006888729,,-5.321127946,903.1356759,,,-0.225747576,,-0.986166667
6/9/2018 14:00,2018,,0.238293712,,,11.07903093,,,,6.10250202,,297.3799504,,0.006592045,,-8.082424243,729.1357083,,,-0.168787879,,-0.976166667
6/9/2018 15:00,2018,,0.238345848,,,10.96484217,,,,7.720266667,,299.0553592,,0.006467248,,-9.946010101,723.8359792,,,-0.107610606,,-0.97659697
6/9/2018 16:00,2018,,0.238416801,,,11.26262626,,,,8.359953333,,292.6042122,,0.006861031,,-6.801717172,685.3046725,,,-0.104480303,,-0.962584848
6/9/2018 17:00,2018,,0.238334722,,,10.6424062,,,,8.283247331,,301.2193801,,0.006822475,,-8.523484849,493.9954167,,,-0.067685714,,-0.984847619
6/9/2018 18:00,2018,,0.238136415,,,9.77,,,,9.302968081,,305.5985534,,0.006646717,,-9.984006734,267.8915162,,,0.036322727,,-0.955056667
6/9/2018 19:00,2018,,0.125292694,,,8.633193473,,,,5.855344444,,292.30504,,0.006346877,,-14.8493266,147.5384676,,,0.001833333,,-1.07145
6/9/2018 20:00,2018,,0.122110989,,,7.146251172,,,,5.411309279,,293.4992251,,0.006294872,,-20.01494363,21.55507483,,,0.044054848,,-1.104760909
6/9/2018 21:00,2018,,0.121787517,,,6.582269571,,,,6.604602915,,241.9845281,,0.006487828,,-18.80805556,8.796793981,,,0.048319697,,-1.126060354
6/9/2018 22:00,2018,,0.121637311,,,6.235600282,,,,6.017161616,,142.6503307,,0.006480611,,-17.7349495,8.358576389,,,0.052451515,,-1.116368615
6/9/2018 23:00,2018,,0.121906566,,,5.851663811,,,,10.17402355,,267.1014987,,0.007262726,,-12.86533128,8.485843927,,,0.12685,,-1.132282121
6/10/2018 0:00,2018,,0.121894431,,,5.362397234,,,,9.390601919,,229.8789087,,0.007739806,,-8.129356662,8.554079861,,,0.128109091,,-1.13920202
6/10/2018 1:00,2018,,0.121655726,,,5.091744634,,,,9.225229832,,306.2317189,,0.008929866,,-2.870869714,7.780472155,,,0.095797121,,-1.164948384
6/10/2018 2:00,2018,,0.121677159,,,4.920642526,,,,7.784635488,,284.0956722,,0.009967222,,-0.553131313,7.214127315,,,0.080039091,,-1.168931566
6/10/2018 3:00,2018,,0.121867171,,,4.44906265,,,,5.154199543,,288.0485465,,0.00997537,,-0.690887446,7.06781713,,,0.040507576,,-1.184317273
6/10/2018 4:00,2018,,0.121994121,,,4.372780378,,,,5.599684834,,223.5704456,,0.009927923,,-1.063830802,7.31797081,,,0.038212424,,-1.195328687
6/10/2018 5:00,2018,,0.122321567,,,4.102141429,,,,6.375576306,,43.12395782,,0.009852771,,-2.076590909,31.40580423,,,0.061857734,,-1.167511515
6/10/2018 6:00,2018,,0.12169528,,,4.640601446,,,,3.712093879,,174.1650651,,0.00994697,,-0.545715488,193.9551678,,,0.03392101,,-1.164081465
6/10/2018 7:00,2018,,0.121827772,,,5.354460182,,,,3.220257076,,156.8279901,,0.009681558,,-3.100844156,387.8919595,,,-0.054730303,,-1.174242525
6/10/2018 8:00,2018,,0.121738026,,,5.691105446,,,,3.350503319,,196.5243062,,0.009577231,,-3.966397306,591.2269914,,,-0.115344603,,-1.182134545
6/10/2018 9:00,2018,,0.121578927,,,6.348934283,,,,2.613864603,,169.1865478,,0.009650992,,-3.230555556,782.706686,,,-0.138287352,,-1.152782799
6/10/2018 10:00,2018,,0.120429096,,,6.695451977,,,,3.400482222,,207.777999,,0.006771186,,-25.25141243,943.2340749,,,-0.210361883,,-1.188124805
6/10/2018 11:00,2018,,0.121412429,,,8.169373647,,,,1.869102482,,226.3662421,,0.007116667,,-19.06111111,1007.688793,,,-0.388705556,,-1.16603443
6/10/2018 12:00,2018,,0.121410985,,,9.101032738,,,,2.187062222,,220.3357264,,0.008425141,,-4.549206349,1027.151136,,,-0.402407929,,-1.18792715
6/10/2018 13:00,2018,,0.121219136,,,10.26321528,,,,1.695315556,,247.6157742,,0.008473214,,-6.714285714,1051.613095,,,-0.455563968,,-1.201952807
6/10/2018 14:00,2018,,0.121330409,,,10.16133529,,,,1.304222115,,180.4046313,,0.009082811,,-0.764890282,1066.42033,,,-0.511961839,,-1.155107939
6/10/2018 15:00,2018,,0.121183333,,,9.960828914,,,,1.126379841,,168.9461971,,0.009197175,,-1.405649718,1007.448206,,,-0.501419307,,-1.152572677
6/10/2018 16:00,2018,,0.12121875,,,9.084768518,,,,1.760171111,,132.2339857,,0.009057692,,-1.789473684,884.4798733,,,-0.398416667,,-1.133802648
6/10/2018 17:00,2018,,0.121835185,,,8.904186508,,,,2.842253968,,170.7812631,,0.009063636,,-0.446428571,417.1418527,,,-0.222540635,,-1.149039625
6/10/2018 18:00,2018,,0.121061224,,,7.382777778,,,,3.994611111,,100.1918305,,0.009093023,,-0.195652174,277.8934783,,,-0.106450952,,14.95988056
6/10/2018 19:00,2018,,0.121323718,,,5.610256944,,,,6.42044,,41.16833203,,0.009105769,,-2.748427673,164.3064465,,,0.07727119,,15.01653206
6/10/2018 20:00,2018,,0.121575472,,,5.430909722,,,,10.3948,,46.8349435,,0.008875,,-5.637931034,21.75344828,,,0.16446645,,14.5039004
6/10/2018 21:00,2018,,0.12155,,,5.566048611,,,,13.84136,,51.521565,,0.008963768,,-4.91503268,8.725408497,,,0.168233333,,14.39086527
6/10/2018 22:00,2018,,0.122114966,,,5.660427827,,,,11.2239369,,61.34229058,,0.009306122,,-3.986666667,11.08396667,,,0.093437851,,14.28736414
6/10/2018 23:00,2018,,0.121295139,,,5.028652778,,,,2.916853333,,117.528485,,0.009744444,,-3.8,8.227083333,,,0.016919365,,14.26102237
6/11/2018 0:00,2018,,0.120973684,,,3.996319444,,,,1.849177778,,142.683506,,0.009974138,,-2.517241379,6.889224138,,,-0.008173333,,14.13520675
6/11/2018 1:00,2018,,0.120572727,,,3.783135593,,,,2.521760635,,131.6402274,,0.009693939,,-4.848484848,7.860833333,,,0.030096032,,14.03898983
6/11/2018 2:00,2018,,0.1201,,,3.578888889,,,,4.322066667,,128.1541243,,0.009955556,,-2.470588235,8.665196078,,,0.0516,,14.03974688
6/11/2018 3:00,2018,,0.120538462,,,3.519781073,,,,1.854088889,,149.5069041,,0.009790698,,-3.882352941,9.492788462,,,0.025677381,,14.00088455
6/11/2018 4:00,2018,,0.119776596,,,3.590277778,,,,1.433611111,,147.8114756,,0.00994,,-2.472727273,7.36,,,0.000918095,,13.96724232
6/11/2018 5:00,2018,,0.12002,,,3.668333333,,,,2.654975556,,157.9951011,,0.009945652,,-2.516339869,32.97843137,,,0.030409481,,13.95566141
6/11/2018 6:00,2018,,0.12,,,3.872083333,,,,4.620171111,,118.04496,,0.009901786,,-2.701754386,194.9279605,,,0.033549164,,-1.125791515
6/11/2018 7:00,2018,,0.1156875,,,4.285240113,,,,3.019466667,,132.3188511,,0.009947917,,-2.416666667,402.3966146,,,-0.106895238,,-1.271691118
6/11/2018 8:00,2018,,0.114987037,,,4.934757576,,,,2.582868889,,148.5170349,,0.010021277,,-2.361702128,603.6414402,,,-0.154420101,,-1.191134069
6/11/2018 9:00,2018,,0.115719298,,,5.546611111,,,,2.612277778,,129.4808202,,0.009754386,,-2.627118644,791.2989054,,,-0.157573333,,-1.163940087
6/11/2018 10:00,2018,,0.11572093,,,6.979978814,,,,1.886155556,,143.7981519,,0.009833333,,-3.042553191,930.325,,,-0.367871558,,-1.201523622
6/11/2018 11:00,2018,,0.115125,,,8.1914375,,,,1.564867778,,144.8329953,,0.009485507,,-7.264150943,1034.689263,,,-0.422700202,,-1.179255224
6/11/2018 12:00,2018,,0.115277778,,,9.407255747,,,,1.192244444,,168.1227859,,0.00998913,,-0.64,1072.86575,,,-0.468370476,,-1.212270238
6/11/2018 13:00,2018,,0.115380952,,,9.888084795,,,,1.356766667,,175.6941825,,0.009970588,,-0.340425532,1069.027394,,,-0.46328,,-1.184133405
6/11/2018 14:00,2018,,0.114846154,,,10.48694444,,,,1.144293785,,145.8066642,,0.009536585,,-1.574468085,1022.953191,,,-0.463316667,,-1.177142698
6/11/2018 15:00,2018,,0.114427778,,,9.9194375,,,,1.494087719,,145.6520143,,0.00984375,,-0.487179487,923.071875,,,-0.430826634,,-1.201992698
6/11/2018 16:00,2018,,0.115633505,,,9.698119359,,,,1.56887575,,148.8079471,,0.009346868,,-2.444462166,764.1886367,,,-0.39239322,,-1.163958911
6/11/2018 17:00,2018,,0.11491358,,,9.299652778,,,,1.578074127,,138.1142244,,0.009692982,,-5.473684211,543.7227632,,,-0.314211825,,-1.165280887
6/11/2018 18:00,2018,,0.113978723,,,8.569915254,,,,1.801366667,,96.70705789,,0.009388889,,-4.088888889,233.0075,,,-0.297459524,,-1.002831667
6/11/2018 19:00,2018,,0.114069767,,,10.2875,,,,1.580511111,,273.600721,,0.009783784,,-2.979591837,179.4346939,,,-0.290795238,,-1.226923333
6/11/2018 20:00,2018,,0.11395122,,,8.973819444,,,,4.607488889,,275.0009305,,0.009625,,-4.260869565,19.36358696,,,-0.149095238,,-1.219244206
6/11/2018 21:00,2018,,0.114461538,,,8.70316092,,,,5.163022222,,267.0889593,,0.00997561,,-1.166666667,6.948138298,,,-0.178266667,,-1.25109
6/11/2018 22:00,2018,,0.114194209,,,8.750798611,,,,5.319318805,,263.0358348,,0.009978049,,-0.258800774,7.68625,,,-0.199564524,,-1.233077778
6/11/2018 23:00,2018,,0.11423923,,,8.550697882,,,,3.873137835,,245.2978245,,0.009914529,,-1.158097643,7.911868056,,,-0.185069625,,-1.239118499
6/12/2018 0:00,2018,,0.11469209,,,8.0711875,,,,6.290427619,,235.6900693,,0.009841808,,-2.011111111,8.259548611,,,-0.114842597,,-1.241247915
6/12/2018 1:00,2018,,0.114218758,,,7.889602605,,,,6.740260298,,247.9598582,,0.009941198,,-3.14719121,8.849115497,,,-0.069230244,,-1.238473145
6/12/2018 2:00,2018,,0.114040505,,,7.555779672,,,,7.729169697,,253.7212188,,0.009926364,,-2.039141414,8.814270833,,,-0.092613636,,-1.23355
6/12/2018 3:00,2018,,0.114305071,,,7.282107053,,,,8.80600303,,254.7734482,,0.009956857,,-2.354053856,8.537485876,,,-0.063358788,,-1.246584141
6/12/2018 4:00,2018,,0.114364268,,,7.396467803,,,,9.187822222,,256.4116869,,0.009903056,,-2.626784512,8.496481482,,,-0.005063636,,-1.223460606
6/12/2018 5:00,2018,,0.114660461,,,6.992730429,,,,10.25428182,,257.6154948,,0.00973508,,-3.163893169,37.93417373,,,-0.040158586,,-1.257147879
6/12/2018 6:00,2018,,0.114574874,,,7.980763889,,,,10.54068889,,259.5951925,,0.009526641,,-4.154292929,144.4523958,,,-0.08195,,-1.214233333
6/12/2018 7:00,2018,,0.114924452,,,9.189313688,,,,12.43366889,,262.6090859,,0.009437849,,-4.125937339,374.9324152,,,-0.115765152,,-1.259307576
6/12/2018 8:00,2018,,0.114327904,,,9.112319444,,,,11.96794444,,263.1845664,,0.00964798,,-3.14040404,522.4815799,,,-0.118583333,,-1.262686364
6/12/2018 9:00,2018,,0.114234975,,,10.059375,,,,10.35204444,,260.9456685,,0.009552147,,-3.461868687,761.3477083,,,-0.12965,,-1.245666667
6/12/2018 10:00,2018,,0.113927873,,,11.03838489,,,,7.950842395,,259.1604279,,0.009629701,,-3.100799765,913.4547952,,,-0.285233333,,-1.272448737
6/12/2018 11:00,2018,,0.114207702,,,12.2090625,,,,7.409592929,,258.7047819,,0.009415081,,-1.623246753,930.0879491,,,-0.291466667,,-1.260104545
6/12/2018 12:00,2018,,0.148589105,,,12.82452652,,,,8.195909091,,259.9730618,,0.009093511,,-2.719372294,640.4920416,,,-0.238227273,,0.10725
6/12/2018 13:00,2018,,0.338613342,,,13.60565972,,,,7.411877778,,254.92357,,0.394213253,,1904.571717,777.0697384,,,1.991116629,,7.455133333
6/12/2018 14:00,2018,,-0.046331061,,,14.39955492,,,,6.981153535,,256.4193665,,0.009376465,,-2.662878788,797.5191597,,,-0.276666667,,-0.910966667
6/12/2018 15:00,2018,,-0.001960732,,,14.62902778,,,,7.366811111,,251.325791,,0.009185985,,-2.870707071,664.4338194,,,-0.254483333,,-1.228966667
6/12/2018 16:00,2018,,-0.002334849,,,15.04822917,,,,7.419533333,,254.517182,,0.009042172,,-4.011868687,650.3740625,,,-0.26825,,-1.211033333
6/12/2018 17:00,2018,,-0.002603535,,,15.04079861,,,,8.089322222,,254.178431,,0.009190783,,-2.716666667,519.2985417,,,-0.22205,,-1.210916667
6/12/2018 18:00,2018,,-0.002604293,,,14.25295139,,,,9.011022222,,254.6845765,,0.008913763,,-3.763888889,253.2992014,,,-0.039950001,,-1.165366667
6/12/2018 19:00,2018,,0.003574747,,,13.74694444,,,,10.68354444,,257.0031955,,0.008780556,,-4.585606061,165.8198611,,,-0.108283333,,-1.26865
6/12/2018 20:00,2018,,0.002310102,,,12.6534375,,,,11.39507778,,256.64421,,0.008743687,,-4.850252525,17.86232639,,,-0.08905,,-1.297216667
6/12/2018 21:00,2018,,0.001924747,,,12.04701389,,,,11.46917778,,255.8111995,,0.009122475,,-2.704040404,5.052986111,,,-0.082033333,,-1.30685
6/12/2018 22:00,2018,,0.001821843,,,11.53208333,,,,11.53388889,,256.446393,,0.009114015,,-3.00530303,5.162986111,,,-0.05295,,-1.29345
6/12/2018 23:00,2018,,0.001683712,,,10.87597222,,,,11.6233,,253.8822715,,0.008980556,,-3.459090909,5.502881944,,,-0.037066667,,-1.28635
6/13/2018 0:00,2018,,0.00134116,,,10.27232639,,,,12.10502222,,254.978189,,0.008851389,,-3.592929293,6.103611111,,,-0.017416667,,-1.313683333
6/13/2018 1:00,2018,,0.001321338,,,10.21770833,,,,12.25625556,,257.0218735,,0.008882828,,-3.671717172,6.606840278,,,-0.019916667,,-1.327116667
6/13/2018 2:00,2018,,0.001270454,,,10.07572917,,,,13.59568889,,258.744919,,0.009233712,,-3.317929293,6.570555556,,,-0.066483333,,-1.334233333
6/13/2018 3:00,2018,,0.001718182,,,10.2125,,,,17.29303333,,263.9021695,,0.009826894,,-2.307070707,7.234270833,,,-0.002616667,,-1.2975
6/13/2018 4:00,2018,,0.001531944,,,10.8315625,,,,19.8328,,266.955032,,0.00984154,,-2.763383838,7.791493056,,,0.055766667,,-1.2773
6/13/2018 5:00,2018,,0.001433081,,,11.35052083,,,,21.44118889,,271.985357,,0.009806313,,-3.251515151,36.06628472,,,0.073366667,,-1.28135
6/13/2018 6:00,2018,,0.001704293,,,11.5675,,,,14.93396667,,270.020771,,0.009504798,,-5.04469697,177.6204514,,,-0.051766667,,-1.241316667
6/13/2018 7:00,2018,,0.004028056,,,11.46815972,,,,8.017388889,,265.5956415,,0.00899798,,-3.648737374,249.2508681,,,-0.219233333,,-1.324833333
6/13/2018 8:00,2018,,0.003015657,,,12.34263889,,,,4.332466667,,260.397922,,0.008839268,,-3.864646465,251.7303472,,,-0.325116667,,-1.347966667
6/13/2018 9:00,2018,,0.002824874,,,12.99215278,,,,3.192727778,,241.1752885,,0.00896553,,-1.754545455,326.16125,,,-0.349366667,,-1.33215
6/13/2018 10:00,2018,,0.003025505,,,13.41385417,,,,2.879861111,,230.5636375,,0.008880808,,-1.933838384,407.4272222,,,-0.414633333,,-1.325366667
6/13/2018 11:00,2018,,0.003286245,,,14.08014931,,,,4.127312222,,221.8750423,,0.008800978,,-2.700212843,622.7442148,,,-0.393309091,,-1.324980303
6/13/2018 12:00,2018,,0.00340303,,,15.71118056,,,,5.57505,,234.718502,,0.008846086,,-2.316666667,888.4163195,,,9.748649831,,0.614233333
6/13/2018 13:00,2018,,0.002511964,,,14.31929206,,,,6.865575758,,222.5061196,,0.008703239,,-2.907001045,383.0310704,,,-0.282503448,,-1.322594044
6/13/2018 14:00,2018,,0.074062368,,,13.58865248,,,,5.386720567,,237.6491898,,0.090231173,,136.9610144,124.9376064,,,17.00108482,,12.05832766
6/13/2018 15:00,2018,,0.049393081,,,12.75236111,,,,6.639677778,,243.641492,,0.640679596,,1472.805657,57.03305556,,,22.47349962,,40.75045
6/13/2018 16:00,2018,,0.301901136,,,12.56277778,,,,6.606888889,,239.035667,,0.884231566,,1855.864646,122.3205903,,,8.906566517,,51.6464
6/13/2018 17:00,2018,,0.736938131,,,12.54201389,,,,8.217155556,,243.96015,,0.849393182,,1188.34798,91.049375,,,17.29689971,,45.3012
6/13/2018 18:00,2018,,1.132585227,,,12.92788194,,,,7.657433333,,245.156674,,0.737535985,,539.5260101,48.39774306,,,36.89968272,,11.8428
6/13/2018 19:00,2018,,1.195371591,,,13.18798611,,,,7.648333333,,250.3492995,,0.767974369,,399.4065657,8.524583333,,,47.32176588,,2.972333333
6/13/2018 20:00,2018,,1.352047854,,,12.99409722,,,,9.535644444,,258.128545,,0.657070707,,1172.166919,8.327604167,,,33.95684943,,19.49355
6/13/2018 21:00,2018,,1.374866793,,,12.21006945,,,,8.692377778,,259.321956,,0.422963763,,350.2686869,8.180868056,,,41.48886598,,0.8108
6/13/2018 22:00,2018,,0.108220126,,,10.58034722,,,,11.04682222,,261.882257,,0.421841414,,247.1131313,7.719027778,,,3.496249941,,42.82046667
6/13/2018 23:00,2018,,0.141561111,,,8.110173611,,,,13.7917,,263.327255,,0.228389394,,259.7396465,7.772881944,,,3.968933268,,38.71745
6/14/2018 0:00,2018,,0.19518649,,,7.433680556,,,,14.19195556,,256.0441085,,0.36030745,,390.7406566,8.172013889,,,8.570233191,,54.37421667
6/14/2018 1:00,2018,,0.293360606,,,6.474756944,,,,14.27992222,,256.6873675,,0.476681439,,295.0739899,7.828993056,,,11.46483314,,52.37316667
6/14/2018 2:00,2018,,0.435748359,,,6.7125,,,,12.82825556,,263.8362305,,0.681175,,299.2310606,7.662986111,,,13.10879978,,51.15286667
6/14/2018 3:00,2018,,0.624243687,,,6.956145833,,,,12.00391111,,261.0704715,,0.757302904,,249.3641414,7.366180556,,,39.15479935,,20.23586667
6/14/2018 4:00,2018,,0.642851178,,,6.956770833,,,,12.69912222,,262.2480345,,0.607969192,,-172.4318182,7.455590278,,,58.27843237,,-3.664566667
6/14/2018 5:00,2018,,0.642614015,,,6.877951389,,,,13.94972222,,261.896407,,0.663033712,,-216.8636364,11.27163194,,,55.86049907,,2.57515
6/14/2018 6:00,2018,,0.64284846,,,6.642708333,,,,14.61503333,,264.999502,,0.854079167,,330.4280303,45.76298611,,,49.51214918,,12.24241667
6/14/2018 7:00,2018,,0.650427273,,,6.220868055,,,,16.81983333,,264.6424975,,0.943238763,,488.5361111,53.01614583,,,44.39776593,,19.39506667
6/14/2018 8:00,2018,,0.73908271,,,6.045034722,,,,18.62365556,,270.122934,,0.837696742,,56.28419191,92.70824306,,,38.11374937,,25.3756
6/14/2018 9:00,2018,,0.807207374,,,5.839791667,,,,18.5081,,274.0695105,,0.692832576,,-521.5646465,124.9603125,,,36.09351607,,27.69431667
